"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"0 - 9","SG",202020,1,2,0.333,33.3,52827,1.89,3.79,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SG",202021,0,2,0,0,52827,0,3.79,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SG",202022,0,2,0,0,52827,0,3.79,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SG",202023,0,2,0,0,52827,0,3.79,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SG",202024,0,2,0,0,52827,0,3.79,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SG",202025,0,2,0,0,52827,0,3.79,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SG",202026,1,3,0.059,5.9,52827,1.89,5.68,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SG",202027,1,4,0.022,2.2,52827,1.89,7.57,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SG",202028,1,5,0.028,2.8,52827,1.89,9.46,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SG",202029,1,6,0.037,3.7,52827,1.89,11.36,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SG",202030,1,7,0.024,2.4,52827,1.89,13.25,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SG",202031,0,7,0,0,52827,0,13.25,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SG",202032,0,7,0,0,52827,0,13.25,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SG",202033,0,7,0,0,52827,0,13.25,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SG",202034,1,8,0.014,1.4,52827,1.89,15.14,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SG",202035,0,8,0,0,52827,0,15.14,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SG",202036,1,9,0.014,1.4,52827,1.89,17.04,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SG",202037,0,9,0,0,52827,0,17.04,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SG",202038,1,10,0.008,0.8,52827,1.89,18.93,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SG",202039,1,11,0.013,1.3,52827,1.89,20.82,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SG",202040,6,17,0.036,3.6,52827,11.36,32.18,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SG",202041,4,21,0.009,0.9,52827,7.57,39.75,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SG",202042,3,24,0.003,0.3,52827,5.68,45.43,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SG",202043,14,38,0.007,0.7,52827,26.5,71.93,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SG",202044,10,48,0.003,0.3,52827,18.93,90.86,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SG",202045,16,64,0.006,0.6,52827,30.29,121.15,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SG",202046,20,84,0.009,0.9,52827,37.86,159.01,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SG",202047,9,93,0.004,0.4,52827,17.04,176.05,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SG",202048,10,103,0.005,0.5,52827,18.93,194.98,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SG",202049,8,111,0.003,0.3,52827,15.14,210.12,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SG",202050,11,122,0.004,0.4,52827,20.82,230.94,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SG",202051,22,144,0.009,0.9,52827,41.65,272.59,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SG",202052,17,161,0.01,1,52827,32.18,304.77,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SG",202053,9,170,0.005,0.5,52827,17.04,321.81,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SG",202101,12,182,0.007,0.7,52827,22.72,344.52,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SG",202102,3,185,0.003,0.3,52827,5.68,350.2,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SG",202103,11,196,0.011,1.1,52827,20.82,371.02,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SG",202104,15,211,0.019,1.9,52827,28.39,399.42,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SG",202105,30,241,0.048,4.8,52827,56.79,456.21,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SG",202106,13,254,0.031,3.1,52827,24.61,480.81,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SG",202107,8,262,0.024,2.4,52827,15.14,495.96,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SG",202108,5,267,0.015,1.5,52827,9.46,505.42,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"0 - 9","SG",202109,9,276,0.024,2.4,52827,17.04,522.46,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"0 - 9","SG",202110,9,285,0.023,2.3,52827,17.04,539.5,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","SG",202111,9,294,0.018,1.8,52827,17.04,556.53,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","SG",202112,6,300,0.027,2.7,52827,11.36,567.89,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SH",202009,0,0,NA,NA,7782,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SH",202010,0,0,NA,NA,7782,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SH",202011,0,0,0,0,7782,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SH",202012,0,0,0,0,7782,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SH",202013,0,0,0,0,7782,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SH",202014,0,0,0,0,7782,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SH",202015,0,0,0,0,7782,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SH",202016,0,0,0,0,7782,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SH",202017,0,0,0,0,7782,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SH",202018,0,0,0,0,7782,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SH",202019,0,0,0,0,7782,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SH",202020,0,0,NA,NA,7782,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SH",202021,0,0,0,0,7782,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SH",202022,0,0,NA,NA,7782,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SH",202023,0,0,0,0,7782,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SH",202024,0,0,0,0,7782,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SH",202025,0,0,0,0,7782,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SH",202026,0,0,0,0,7782,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SH",202027,0,0,0,0,7782,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SH",202028,0,0,0,0,7782,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SH",202029,2,2,0.222,22.2,7782,25.7,25.7,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SH",202030,0,2,0,0,7782,0,25.7,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SH",202031,0,2,0,0,7782,0,25.7,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SH",202032,0,2,0,0,7782,0,25.7,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SH",202033,1,3,0.05,5,7782,12.85,38.55,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SH",202034,0,3,0,0,7782,0,38.55,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SH",202035,0,3,0,0,7782,0,38.55,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SH",202036,0,3,0,0,7782,0,38.55,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SH",202037,0,3,0,0,7782,0,38.55,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SH",202038,0,3,0,0,7782,0,38.55,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SH",202039,0,3,0,0,7782,0,38.55,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SH",202040,0,3,0,0,7782,0,38.55,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SH",202041,0,3,0,0,7782,0,38.55,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SH",202042,4,7,0.055,5.5,7782,51.4,89.95,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SH",202043,2,9,0.009,0.9,7782,25.7,115.65,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SH",202044,2,11,0.008,0.8,7782,25.7,141.35,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SH",202045,3,14,0.011,1.1,7782,38.55,179.9,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SH",202046,5,19,0.019,1.9,7782,64.25,244.15,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SH",202047,5,24,0.018,1.8,7782,64.25,308.4,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SH",202048,6,30,0.021,2.1,7782,77.1,385.51,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SH",202049,4,34,0.014,1.4,7782,51.4,436.91,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SH",202050,4,38,0.014,1.4,7782,51.4,488.31,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SH",202051,6,44,0.022,2.2,7782,77.1,565.41,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SH",202052,2,46,0.009,0.9,7782,25.7,591.11,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SH",202053,0,46,0,0,7782,0,591.11,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SH",202101,1,47,0.007,0.7,7782,12.85,603.96,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SH",202102,3,50,0.024,2.4,7782,38.55,642.51,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SH",202103,2,52,0.022,2.2,7782,25.7,668.21,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SH",202104,2,54,0.031,3.1,7782,25.7,693.91,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SH",202105,0,54,0,0,7782,0,693.91,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SH",202106,1,55,0.031,3.1,7782,12.85,706.76,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SH",202107,5,60,0.102,10.2,7782,64.25,771.01,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SH",202108,0,60,0,0,7782,0,771.01,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"0 - 9","SH",202109,0,60,0,0,7782,0,771.01,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"0 - 9","SH",202110,1,61,0.017,1.7,7782,12.85,783.86,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","SH",202111,6,67,0.095,9.5,7782,77.1,860.96,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","SH",202112,0,67,0,0,7782,0,860.96,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SO",202009,0,0,NA,NA,26649,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SO",202010,0,0,0,0,26649,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SO",202011,0,0,0,0,26649,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SO",202012,0,0,0,0,26649,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SO",202013,0,0,0,0,26649,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SO",202014,0,0,0,0,26649,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SO",202015,0,0,0,0,26649,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SO",202016,0,0,0,0,26649,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SO",202017,0,0,0,0,26649,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SO",202018,0,0,0,0,26649,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SO",202019,0,0,0,0,26649,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SO",202020,1,1,0.091,9.1,26649,3.75,3.75,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SO",202021,0,1,0,0,26649,0,3.75,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SO",202022,0,1,0,0,26649,0,3.75,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SO",202023,0,1,0,0,26649,0,3.75,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","SO",202024,0,1,0,0,26649,0,3.75,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SO",202025,1,2,0.333,33.3,26649,3.75,7.5,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SO",202026,0,2,0,0,26649,0,7.5,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SO",202027,0,2,0,0,26649,0,7.5,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SO",202028,1,3,0.05,5,26649,3.75,11.26,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SO",202029,1,4,0.077,7.7,26649,3.75,15.01,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SO",202030,1,5,0.062,6.2,26649,3.75,18.76,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SO",202031,0,5,0,0,26649,0,18.76,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SO",202032,0,5,0,0,26649,0,18.76,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SO",202033,4,9,0.067,6.7,26649,15.01,33.77,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SO",202034,0,9,0,0,26649,0,33.77,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SO",202035,2,11,0.039,3.9,26649,7.5,41.28,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SO",202036,2,13,0.062,6.2,26649,7.5,48.78,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SO",202037,0,13,0,0,26649,0,48.78,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SO",202038,0,13,0,0,26649,0,48.78,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SO",202039,0,13,0,0,26649,0,48.78,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","SO",202040,0,13,0,0,26649,0,48.78,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SO",202041,0,13,0,0,26649,0,48.78,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SO",202042,1,14,0.004,0.4,26649,3.75,52.53,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SO",202043,9,23,0.015,1.5,26649,33.77,86.31,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","SO",202044,5,28,0.005,0.5,26649,18.76,105.07,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
